,gp,min,fga,fg,3pa,3p,fta,ft,oreb,dreb,target_5yrs,pts_per_min,ast_per_min,reb_per_min,blk_per_min,stl_per_min,tov_per_min
1205,72,17.6,4.6,43.9,0.2,27.3,1.4,68.6,1.6,2.8,0,0.28409090909090906,0.045454545454545456,0.25,0.022727272727272728,0.017045454545454544,0.05113636363636363
1206,75,17.4,3.1,55.7,0.0,0.0,1.6,70.8,1.5,2.5,1,0.25862068965517243,0.01149425287356322,0.2298850574712644,0.09195402298850576,0.01149425287356322,0.04597701149425288
1207,42,14.8,4.5,40.2,2.0,39.8,1.4,76.7,0.2,0.8,1,0.3716216216216216,0.18243243243243243,0.06756756756756756,0.0,0.02702702702702703,0.10135135135135134
1208,79,14.6,4.6,41.1,1.0,34.6,1.8,70.2,0.4,1.3,1,0.363013698630137,0.19863013698630136,0.11643835616438356,0.02054794520547945,0.04794520547945205,0.10273972602739727
1209,69,14.4,2.7,56.7,0.0,0.0,1.1,66.2,1.1,1.8,1,0.2638888888888889,0.01388888888888889,0.20138888888888887,0.041666666666666664,0.048611111111111105,0.041666666666666664
1210,62,14.0,4.1,43.1,0.5,14.7,1.2,70.1,0.7,1.1,0,0.32142857142857145,0.09999999999999999,0.1285714285714286,0.014285714285714287,0.02142857142857143,0.07142857142857142
1211,62,13.6,4.7,38.7,2.0,34.4,0.7,83.3,0.5,0.7,0,0.3602941176470589,0.08088235294117647,0.08823529411764706,0.007352941176470589,0.03676470588235294,0.051470588235294115
1212,51,19.8,4.5,38.2,2.3,36.4,1.1,78.6,0.3,1.9,0,0.25757575757575757,0.12626262626262627,0.11111111111111112,0.005050505050505051,0.04040404040404041,0.08080808080808081
1213,64,13.6,3.9,40.9,0.4,26.9,1.0,66.1,1.0,2.3,1,0.2867647058823529,0.03676470588235294,0.25,0.03676470588235294,0.029411764705882356,0.03676470588235294
1214,44,13.0,5.6,45.3,1.3,32.7,1.7,65.3,0.8,0.6,0,0.5076923076923077,0.08461538461538462,0.10769230769230768,0.015384615384615385,0.05384615384615384,0.07692307692307693
1215,57,11.6,3.2,47.3,0.0,0.0,0.9,66.7,1.0,2.1,1,0.3103448275862069,0.008620689655172414,0.26724137931034486,0.09482758620689656,0.008620689655172414,0.034482758620689655
1216,53,11.5,5.1,46.6,0.1,0.0,1.6,56.0,1.1,1.1,1,0.4869565217391304,0.034782608695652174,0.19130434782608696,0.017391304347826087,0.017391304347826087,0.1217391304347826
1217,36,11.3,2.8,33.0,0.8,31.0,1.3,67.4,0.3,1.0,0,0.2566371681415929,0.1327433628318584,0.10619469026548671,0.008849557522123894,0.035398230088495575,0.10619469026548671
1218,60,9.8,3.6,41.5,0.7,26.2,1.0,81.7,0.5,1.3,1,0.4081632653061224,0.07142857142857142,0.173469387755102,0.01020408163265306,0.02040816326530612,0.07142857142857142
1219,59,9.7,2.8,42.3,0.4,32.0,1.5,83.3,0.2,0.6,1,0.3814432989690722,0.16494845360824745,0.07216494845360825,0.010309278350515465,0.030927835051546393,0.11340206185567012
1220,57,9.6,2.8,43.8,0.0,0.0,1.2,58.8,0.9,1.1,1,0.33333333333333337,0.04166666666666667,0.19791666666666666,0.010416666666666668,0.020833333333333336,0.08333333333333334
1221,47,19.7,5.1,34.0,1.9,31.1,1.8,67.4,0.6,2.6,0,0.26903553299492383,0.06091370558375635,0.16243654822335027,0.015228426395939087,0.06091370558375635,0.07106598984771574
1222,43,9.0,2.3,42.0,0.2,20.0,1.1,59.2,0.2,0.8,1,0.30000000000000004,0.18888888888888888,0.1111111111111111,0.0,0.07777777777777778,0.1
1223,41,8.8,2.6,34.3,0.8,30.3,0.9,72.2,0.1,0.5,0,0.2954545454545454,0.13636363636363635,0.06818181818181818,0.011363636363636364,0.056818181818181816,0.09090909090909091
1224,61,8.1,2.8,37.6,0.0,0.0,1.5,65.6,0.7,1.0,0,0.3827160493827161,0.02469135802469136,0.22222222222222224,0.02469135802469136,0.037037037037037035,0.08641975308641975
1225,49,7.6,1.8,35.6,0.2,22.2,0.7,75.0,0.6,1.0,0,0.2368421052631579,0.039473684210526314,0.2105263157894737,0.026315789473684213,0.026315789473684213,0.039473684210526314
1226,53,7.0,2.3,45.0,0.0,0.0,0.8,56.1,0.7,0.8,0,0.35714285714285715,0.028571428571428574,0.21428571428571427,0.014285714285714287,0.04285714285714286,0.07142857142857142
1227,33,4.6,1.2,39.0,0.0,0.0,0.2,62.5,0.3,0.5,0,0.23913043478260873,0.02173913043478261,0.1739130434782609,0.02173913043478261,0.02173913043478261,0.02173913043478261
1228,70,38.3,15.2,47.7,0.4,14.8,7.3,73.2,1.8,4.6,1,0.5195822454308094,0.13054830287206268,0.16710182767624024,0.023498694516971282,0.046997389033942565,0.07571801566579635
1229,80,37.0,17.6,45.1,3.4,32.1,6.2,79.6,2.1,4.3,0,0.5918918918918918,0.06756756756756757,0.17297297297297298,0.008108108108108109,0.03783783783783783,0.1054054054054054
1230,80,37.0,17.6,45.1,3.4,32.1,6.2,79.6,2.1,4.3,1,0.5918918918918918,0.06756756756756757,0.17297297297297298,0.008108108108108109,0.03783783783783783,0.1054054054054054
1231,65,36.1,14.3,48.9,0.1,0.0,4.5,66.4,2.8,5.6,1,0.4709141274238227,0.06925207756232686,0.23268698060941828,0.00554016620498615,0.0221606648199446,0.06925207756232686
1232,63,19.0,4.3,57.5,0.0,0.0,1.9,55.1,2.3,3.6,0,0.3157894736842105,0.03684210526315789,0.30526315789473685,0.021052631578947368,0.015789473684210527,0.042105263157894736
1233,79,33.8,10.8,38.5,3.3,27.2,3.5,69.8,1.9,3.5,1,0.34615384615384615,0.227810650887574,0.15976331360946747,0.008875739644970414,0.05621301775147929,0.09467455621301776
1234,81,31.6,13.5,40.2,2.7,29.8,3.3,75.4,1.6,2.7,1,0.4462025316455696,0.05063291139240506,0.13924050632911392,0.022151898734177212,0.028481012658227847,0.06329113924050632
1235,64,31.0,11.6,46.0,3.8,37.0,2.6,72.2,1.2,2.7,1,0.45161290322580644,0.06451612903225806,0.12580645161290321,0.01935483870967742,0.06451612903225806,0.03870967741935484
1236,78,29.7,7.4,53.4,0.0,0.0,3.4,63.5,2.5,4.7,1,0.3367003367003367,0.016835016835016835,0.24579124579124578,0.02693602693602694,0.01346801346801347,0.04713804713804714
1237,72,29.0,12.2,39.4,3.4,28.4,3.1,66.2,1.9,3.7,1,0.43448275862068964,0.05172413793103448,0.19310344827586207,0.041379310344827586,0.020689655172413793,0.055172413793103454
1238,80,28.6,10.1,51.1,0.1,25.0,4.5,63.6,2.6,4.9,1,0.4615384615384615,0.04195804195804195,0.26223776223776224,0.048951048951048945,0.020979020979020976,0.06993006993006992
1239,79,25.9,9.8,46.5,0.1,0.0,3.6,64.5,2.4,3.6,0,0.4401544401544402,0.023166023166023165,0.23166023166023167,0.0501930501930502,0.019305019305019305,0.07335907335907337
1240,78,23.1,8.2,48.4,3.4,43.6,1.3,79.2,0.9,1.7,1,0.4502164502164502,0.05627705627705627,0.11255411255411255,0.012987012987012986,0.025974025974025972,0.04329004329004329
1241,66,22.6,5.9,48.5,0.1,28.6,2.3,44.7,3.0,4.3,0,0.30088495575221236,0.030973451327433624,0.3274336283185841,0.026548672566371678,0.022123893805309734,0.06194690265486725
1242,81,22.2,6.2,45.4,1.4,31.6,2.9,73.9,0.7,2.0,1,0.36936936936936937,0.21621621621621623,0.12162162162162163,0.013513513513513514,0.036036036036036036,0.0900900900900901
1243,32,18.8,5.2,41.9,1.5,37.5,1.5,68.1,0.4,2.1,0,0.31382978723404253,0.06914893617021277,0.13297872340425532,0.015957446808510637,0.05319148936170213,0.047872340425531915
1244,67,21.8,6.9,44.3,2.6,39.2,2.9,71.4,0.8,2.0,1,0.4220183486238532,0.19724770642201833,0.12844036697247704,0.0045871559633027525,0.05045871559633028,0.09174311926605504
1245,53,19.3,5.3,38.0,2.4,32.8,1.4,75.3,0.3,1.0,1,0.30051813471502586,0.21243523316062174,0.06735751295336788,0.0051813471502590676,0.04145077720207254,0.07253886010362694
1246,45,18.4,5.8,44.4,0.6,39.3,1.6,68.5,0.8,2.1,1,0.3532608695652174,0.10869565217391305,0.15760869565217392,0.02173913043478261,0.04347826086956522,0.04891304347826087
1247,37,18.2,6.0,47.5,0.4,21.4,2.4,64.8,0.6,1.3,0,0.40659340659340665,0.14835164835164838,0.1043956043956044,0.0,0.04395604395604396,0.08241758241758242
1248,64,16.1,4.0,46.5,0.1,0.0,1.9,49.2,1.5,1.9,0,0.2919254658385093,0.03105590062111801,0.21118012422360247,0.03726708074534161,0.03726708074534161,0.049689440993788817
1249,62,15.8,3.4,45.7,0.0,0.0,1.3,61.4,0.7,2.0,0,0.24683544303797467,0.06962025316455696,0.17088607594936708,0.012658227848101266,0.044303797468354424,0.056962025316455694
1250,63,15.0,4.8,51.5,0.2,16.7,1.2,83.3,0.8,1.4,1,0.4,0.06666666666666667,0.14666666666666667,0.02,0.03333333333333333,0.04666666666666666
1251,81,14.9,5.6,44.1,2.4,37.4,1.4,78.3,0.8,0.9,1,0.4697986577181208,0.06711409395973154,0.10738255033557047,0.013422818791946308,0.03355704697986577,0.053691275167785234
1252,55,14.7,3.4,38.1,0.9,31.4,0.9,70.0,0.2,0.9,0,0.2380952380952381,0.217687074829932,0.07482993197278913,0.0,0.047619047619047616,0.12244897959183675
1253,46,12.8,2.9,59.1,0.0,100.0,1.0,48.9,1.2,2.1,0,0.3046875,0.0390625,0.25781249999999994,0.04687499999999999,0.015625,0.0390625
1254,41,12.3,3.2,45.1,0.2,0.0,0.9,44.7,1.0,1.4,1,0.26829268292682923,0.09756097560975609,0.19512195121951217,0.008130081300813007,0.04065040650406504,0.08130081300813008
1255,46,11.5,2.9,53.0,0.1,40.0,1.7,61.8,1.5,1.8,1,0.3565217391304348,0.06956521739130435,0.28695652173913044,0.008695652173913044,0.034782608695652174,0.06956521739130435
1256,49,11.3,2.5,32.8,0.8,24.3,0.8,77.5,0.2,0.7,1,0.21238938053097342,0.16814159292035397,0.08849557522123894,0.008849557522123894,0.035398230088495575,0.08849557522123894
1257,53,11.2,2.5,43.3,0.0,0.0,0.7,75.0,1.0,1.3,1,0.2410714285714286,0.044642857142857144,0.20535714285714285,0.03571428571428572,0.03571428571428572,0.044642857142857144
1258,60,11.2,2.5,50.0,0.3,26.3,0.9,67.9,0.3,1.0,0,0.29464285714285715,0.08928571428571429,0.10714285714285715,0.01785714285714286,0.053571428571428575,0.07142857142857144
1259,58,10.6,4.3,38.4,1.3,30.1,1.3,64.9,0.6,0.5,0,0.43396226415094336,0.09433962264150944,0.1037735849056604,0.009433962264150945,0.01886792452830189,0.0849056603773585
1260,59,9.9,3.1,42.4,0.0,0.0,1.2,69.4,1.0,1.5,1,0.35353535353535354,0.0606060606060606,0.26262626262626265,0.010101010101010102,0.020202020202020204,0.08080808080808081
1261,55,9.7,1.3,47.9,0.0,0.0,0.7,68.3,0.7,1.2,1,0.1752577319587629,0.02061855670103093,0.1958762886597938,0.11340206185567012,0.02061855670103093,0.030927835051546393
1262,41,9.6,3.1,38.8,0.6,36.0,2.1,68.2,0.5,0.9,0,0.4270833333333333,0.04166666666666667,0.14583333333333334,0.04166666666666667,0.03125,0.07291666666666667
1263,46,9.2,2.6,56.2,0.1,33.3,0.8,41.0,0.3,0.8,0,0.358695652173913,0.07608695652173914,0.13043478260869565,0.010869565217391306,0.04347826086956522,0.07608695652173914
1264,42,8.1,2.9,37.2,0.6,24.0,1.2,65.3,0.4,0.4,0,0.3703703703703704,0.04938271604938272,0.09876543209876544,0.01234567901234568,0.037037037037037035,0.04938271604938272
1265,49,6.5,4.0,42.6,2.0,38.4,0.8,71.1,0.2,0.3,0,0.7384615384615384,0.15384615384615385,0.07692307692307693,0.0,0.04615384615384615,0.15384615384615385
1266,38,6.5,3.0,39.5,1.5,31.0,0.3,66.7,0.2,0.4,0,0.47692307692307695,0.16923076923076924,0.0923076923076923,0.015384615384615385,0.04615384615384615,0.10769230769230768
1267,82,36.8,13.3,46.6,2.3,26.7,4.0,74.2,2.3,3.0,1,0.4347826086956522,0.1793478260869565,0.14673913043478262,0.016304347826086956,0.0625,0.09782608695652174
1268,79,36.7,17.5,40.6,3.8,28.4,5.5,69.9,1.4,3.1,1,0.5231607629427792,0.09264305177111716,0.12261580381471389,0.005449591280653951,0.02997275204359673,0.08446866485013624
1269,81,33.3,13.0,39.4,4.5,33.8,2.4,78.1,0.6,2.4,1,0.4084084084084084,0.1741741741741742,0.0870870870870871,0.0030030030030030034,0.03303303303303304,0.05405405405405406
1270,76,32.1,13.6,55.2,0.2,0.0,4.7,53.2,4.0,5.1,1,0.5451713395638629,0.11214953271028037,0.2834890965732087,0.06853582554517135,0.037383177570093455,0.08411214953271028
1271,47,17.0,4.4,44.7,1.0,27.1,1.3,72.1,1.0,2.6,0,0.3058823529411765,0.041176470588235294,0.21176470588235294,0.029411764705882353,0.029411764705882353,0.047058823529411764
1272,82,31.2,10.6,50.1,0.1,20.0,5.0,56.9,3.4,4.2,1,0.4326923076923077,0.06410256410256411,0.24358974358974358,0.04487179487179487,0.022435897435897436,0.06410256410256411
1273,79,30.6,14.1,46.8,1.9,36.0,3.4,81.1,1.5,2.5,1,0.542483660130719,0.08496732026143791,0.13071895424836602,0.00980392156862745,0.02287581699346405,0.0915032679738562
1274,82,26.5,10.9,37.5,2.5,33.3,1.7,73.2,0.6,1.7,1,0.3886792452830189,0.1811320754716981,0.08679245283018867,0.0037735849056603774,0.05660377358490566,0.08301886792452831
1275,79,25.6,8.6,41.9,1.5,31.1,2.2,77.8,1.7,3.4,1,0.3671875,0.0625,0.19921874999999997,0.023437499999999997,0.027343749999999997,0.04296875
1276,71,24.8,8.1,50.8,0.1,0.0,2.3,59.6,3.1,2.7,1,0.3870967741935484,0.0564516129032258,0.23387096774193547,0.016129032258064516,0.0564516129032258,0.04838709677419355
1277,79,24.7,5.1,41.5,0.1,16.7,1.9,75.7,2.4,3.9,1,0.23076923076923078,0.048582995951417005,0.2510121457489879,0.048582995951417005,0.03643724696356276,0.03643724696356276
1278,65,24.7,10.7,47.0,0.4,4.3,2.5,77.0,1.4,1.6,1,0.4858299595141701,0.07692307692307693,0.11740890688259109,0.004048582995951417,0.04048582995951417,0.06882591093117409
1279,37,23.5,4.5,58.7,0.1,0.0,2.8,59.2,2.2,3.5,1,0.2936170212765958,0.0425531914893617,0.24255319148936172,0.0425531914893617,0.0425531914893617,0.03404255319148936
1280,81,21.9,5.0,47.9,0.0,0.0,1.3,72.9,3.7,3.8,1,0.2648401826484018,0.05479452054794521,0.34246575342465757,0.018264840182648404,0.03652968036529681,0.05479452054794521
1281,81,21.4,5.2,50.8,0.0,0.0,3.7,64.2,2.3,3.9,1,0.3598130841121496,0.03271028037383177,0.28971962616822433,0.04672897196261683,0.028037383177570093,0.060747663551401876
1282,79,19.2,8.5,40.5,1.5,29.9,1.4,82.4,0.2,1.3,1,0.44270833333333337,0.06770833333333334,0.078125,0.010416666666666668,0.020833333333333336,0.06770833333333334
1283,49,18.8,6.0,54.5,0.1,0.0,3.0,71.1,1.9,1.2,0,0.46276595744680843,0.031914893617021274,0.16489361702127658,0.0,0.07978723404255318,0.047872340425531915
1284,79,17.8,6.9,43.9,1.2,38.0,2.4,67.2,1.1,1.7,1,0.45505617977528084,0.07303370786516854,0.16292134831460672,0.033707865168539325,0.0449438202247191,0.09550561797752809
1285,75,17.6,5.6,49.5,0.1,0.0,2.4,57.8,1.4,1.6,1,0.39204545454545453,0.056818181818181816,0.17045454545454544,0.017045454545454544,0.039772727272727265,0.06818181818181818
1286,66,17.0,5.9,41.8,1.3,29.5,1.6,84.1,0.4,1.7,1,0.3941176470588235,0.17058823529411765,0.11764705882352941,0.0058823529411764705,0.052941176470588235,0.08235294117647059
1287,67,16.7,4.2,48.4,0.3,9.1,1.5,61.4,0.9,1.8,1,0.29940119760479045,0.04790419161676647,0.16167664670658685,0.017964071856287425,0.059880239520958084,0.04790419161676647
1288,23,16.0,3.6,47.6,0.0,0.0,1.3,60.0,1.3,2.2,0,0.2625,0.04375,0.21875,0.00625,0.0375,0.05
1289,47,16.6,4.5,36.2,1.4,26.6,1.2,82.5,0.3,1.9,0,0.2771084337349397,0.048192771084337345,0.13855421686746985,0.018072289156626505,0.04216867469879518,0.03614457831325301
1290,74,15.5,5.0,40.6,0.0,0.0,2.2,67.5,1.1,2.2,0,0.3548387096774194,0.012903225806451613,0.2129032258064516,0.04516129032258064,0.01935483870967742,0.06451612903225806
1291,77,15.1,5.0,42.1,0.4,21.2,1.5,73.1,0.6,1.5,1,0.35761589403973515,0.09271523178807947,0.13245033112582782,0.006622516556291392,0.039735099337748346,0.06622516556291391
1292,51,15.0,4.6,41.9,0.1,33.3,1.4,65.7,0.9,1.7,1,0.32,0.08,0.17333333333333334,0.02,0.04666666666666666,0.060000000000000005
1293,68,13.0,2.5,59.2,0.0,0.0,1.3,54.7,1.1,2.3,0,0.27692307692307694,0.023076923076923075,0.26153846153846155,0.023076923076923075,0.023076923076923075,0.05384615384615384
1294,70,12.7,4.4,40.0,0.4,8.0,1.6,83.6,0.3,0.9,1,0.3779527559055118,0.07086614173228346,0.09448818897637795,0.007874015748031498,0.07086614173228346,0.07086614173228346
1295,55,12.1,2.6,53.9,0.0,0.0,0.8,54.5,0.9,2.2,0,0.2644628099173554,0.03305785123966942,0.25619834710743805,0.04132231404958678,0.024793388429752067,0.049586776859504134
1296,64,11.9,5.3,37.7,0.9,40.4,1.3,75.3,0.4,0.7,1,0.4453781512605042,0.10084033613445377,0.09243697478991597,0.008403361344537815,0.03361344537815126,0.07563025210084033
1297,58,11.6,4.9,36.5,1.3,31.5,1.2,67.2,0.6,0.8,1,0.41379310344827586,0.10344827586206896,0.11206896551724138,0.02586206896551724,0.04310344827586207,0.07758620689655173
1298,67,10.3,2.6,43.7,0.0,0.0,1.1,61.3,1.1,1.8,1,0.2912621359223301,0.07766990291262135,0.2815533980582524,0.04854368932038835,0.029126213592233007,0.07766990291262135
1299,39,16.6,5.5,35.5,2.2,26.2,1.2,75.0,0.6,1.9,0,0.3253012048192771,0.05421686746987951,0.1506024096385542,0.018072289156626505,0.03614457831325301,0.06024096385542168
1300,60,9.0,2.9,36.8,0.8,23.4,0.9,83.0,0.2,0.6,1,0.34444444444444444,0.23333333333333334,0.07777777777777778,0.011111111111111112,0.06666666666666667,0.1
1301,40,8.5,2.1,30.5,0.8,33.3,0.4,80.0,0.1,0.6,1,0.21176470588235294,0.15294117647058825,0.08235294117647059,0.0,0.03529411764705882,0.10588235294117647
1302,48,8.0,2.4,52.2,0.6,50.0,0.7,82.4,0.1,0.7,1,0.425,0.1875,0.1,0.0125,0.0375,0.075
1303,38,7.5,2.3,31.8,0.6,20.8,0.7,44.4,0.4,0.5,0,0.2533333333333333,0.05333333333333334,0.12000000000000001,0.04,0.05333333333333334,0.06666666666666667
1304,53,7.2,2.8,40.4,1.2,27.9,0.5,75.9,0.5,1.2,0,0.41666666666666663,0.06944444444444445,0.2361111111111111,0.01388888888888889,0.041666666666666664,0.08333333333333333
1305,45,6.2,2.4,41.5,0.0,0.0,1.0,63.0,1.1,1.6,1,0.41935483870967744,0.03225806451612903,0.41935483870967744,0.08064516129032258,0.03225806451612903,0.08064516129032258
1306,68,5.5,1.9,31.7,0.0,33.3,1.0,73.5,0.3,0.5,0,0.34545454545454546,0.05454545454545454,0.14545454545454548,0.018181818181818184,0.03636363636363637,0.05454545454545454
1307,47,4.7,1.5,48.6,0.0,0.0,0.8,54.1,0.5,0.7,1,0.40425531914893614,0.0425531914893617,0.2765957446808511,0.0425531914893617,0.02127659574468085,0.06382978723404255
1308,81,37.9,16.1,56.2,0.0,0.0,8.9,59.2,4.2,9.6,1,0.6174142480211081,0.05013192612137203,0.36675461741424803,0.09234828496042216,0.018469656992084433,0.10026385224274406
1309,77,35.6,12.6,46.4,2.6,36.9,3.7,74.6,1.0,2.5,1,0.43258426966292135,0.10674157303370786,0.09831460674157302,0.019662921348314606,0.0449438202247191,0.07303370786516854
1310,81,34.9,13.1,47.4,0.5,10.0,6.8,83.5,2.1,6.6,1,0.5214899713467048,0.08022922636103151,0.2492836676217765,0.02865329512893983,0.03724928366762178,0.09742120343839542
1311,81,34.5,14.0,42.6,1.7,28.1,3.5,64.4,2.7,6.9,1,0.4260869565217391,0.11014492753623188,0.2782608695652174,0.011594202898550725,0.0463768115942029,0.08115942028985507
1312,78,33.9,14.3,51.1,0.0,0.0,8.1,78.1,3.4,6.9,1,0.6194690265486726,0.029498525073746312,0.30383480825958703,0.10324483775811209,0.008849557522123894,0.08849557522123894
1313,82,33.5,11.7,50.4,0.2,15.4,3.9,74.8,3.3,5.7,1,0.4388059701492537,0.05373134328358209,0.2716417910447761,0.0417910447761194,0.026865671641791045,0.05671641791044776
1314,82,32.4,12.8,46.9,0.0,25.0,5.0,71.3,2.2,5.0,1,0.4814814814814815,0.05555555555555556,0.22222222222222224,0.02469135802469136,0.0308641975308642,0.06481481481481483
1315,79,29.5,8.6,47.4,0.6,25.5,2.5,71.5,1.4,3.5,1,0.3423728813559322,0.08135593220338982,0.1694915254237288,0.03728813559322034,0.03389830508474576,0.06779661016949153
1316,72,29.0,10.4,49.3,0.0,0.0,5.4,60.2,2.7,4.7,1,0.46551724137931033,0.04482758620689655,0.25517241379310346,0.03793103448275863,0.017241379310344827,0.07586206896551725
1317,59,28.4,13.9,43.5,3.2,31.9,5.1,74.2,1.9,2.5,1,0.5985915492957746,0.10563380281690142,0.15845070422535212,0.017605633802816902,0.03873239436619719,0.10563380281690142
1318,82,27.9,9.8,43.3,0.0,0.0,2.1,65.1,2.2,4.0,1,0.3512544802867384,0.039426523297491044,0.22222222222222224,0.03225806451612903,0.025089605734767026,0.06093189964157706
1319,48,27.5,12.0,52.4,0.1,33.3,4.5,70.7,2.1,2.6,0,0.5745454545454546,0.04727272727272727,0.16727272727272727,0.02909090909090909,0.06545454545454546,0.06909090909090909
1320,71,27.2,11.7,43.2,2.6,29.3,4.2,71.7,2.0,2.1,1,0.5073529411764707,0.05882352941176471,0.15073529411764705,0.025735294117647058,0.04044117647058824,0.0625
1321,39,22.2,7.1,44.6,0.1,0.0,3.1,83.2,1.0,2.2,1,0.4009009009009009,0.058558558558558564,0.14414414414414414,0.0045045045045045045,0.02702702702702703,0.04954954954954956
1322,45,22.0,7.2,47.1,0.3,23.1,1.8,72.8,0.6,1.8,1,0.36818181818181817,0.1590909090909091,0.10909090909090909,0.004545454545454546,0.031818181818181815,0.07272727272727274
1323,77,21.5,8.2,46.8,1.5,39.0,2.7,78.6,0.8,1.5,1,0.48372093023255813,0.10232558139534885,0.10697674418604651,0.009302325581395349,0.037209302325581395,0.07441860465116279
1324,74,21.3,7.6,40.2,0.6,16.7,2.3,77.2,0.7,1.9,0,0.3755868544600939,0.07511737089201878,0.12206572769953052,0.009389671361502348,0.046948356807511735,0.07042253521126761
1325,20,21.1,8.2,44.8,0.1,0.0,2.7,75.9,1.9,2.2,0,0.44549763033175355,0.05687203791469194,0.19431279620853079,0.014218009478672985,0.037914691943127965,0.061611374407582936
1326,77,20.4,8.4,44.3,2.3,33.3,1.3,72.7,1.1,1.7,1,0.44607843137254904,0.09313725490196079,0.13725490196078433,0.019607843137254905,0.02450980392156863,0.06372549019607844
1327,56,19.1,4.6,47.5,0.1,0.0,1.8,71.0,1.3,3.7,1,0.2931937172774869,0.10994764397905758,0.25654450261780104,0.09424083769633507,0.03664921465968586,0.09947643979057591
1328,73,18.9,8.4,47.5,0.1,33.3,2.9,76.2,1.0,1.0,0,0.544973544973545,0.052910052910052914,0.10582010582010583,0.005291005291005292,0.026455026455026457,0.0687830687830688
1329,40,15.4,5.4,52.8,0.5,23.8,0.5,73.7,1.0,1.1,0,0.39610389610389607,0.03896103896103896,0.13636363636363635,0.012987012987012988,0.032467532467532464,0.04545454545454545
1330,82,18.9,4.6,50.0,0.0,0.0,2.9,70.0,2.1,3.2,1,0.3492063492063492,0.052910052910052914,0.2804232804232804,0.010582010582010583,0.037037037037037035,0.06349206349206349
1331,82,18.3,4.6,45.6,1.3,39.1,0.8,57.4,0.3,1.1,1,0.28415300546448086,0.180327868852459,0.07650273224043715,0.00546448087431694,0.03825136612021857,0.0546448087431694
1332,50,16.3,5.0,43.8,0.4,31.6,1.1,79.6,0.3,0.9,1,0.33128834355828224,0.10429447852760736,0.06748466257668712,0.006134969325153374,0.024539877300613498,0.05521472392638037
